Sample name	Encoding	Read length	Number of reads	Read depth	%GC	Deduplicated percentage	Per base sequence quality	Per tile sequence quality	Per sequence quality scores	Per base sequence content	Per sequence GC content	Per base N content	Sequence length distribution	Sequence duplication levels	Overrepresented sequences	Adapter content	Kmer content
PI_057015_R1	Sanger / Illumina 1.9	126	35838190	56	48	79.39367744341078	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	FAIL
PI_054915_R2	Sanger / Illumina 1.9	126	34702415	54	48	51.64955777589299	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	FAIL
PI_057099_R1	Sanger / Illumina 1.9	100	16730545	20	49	72.03069349703229	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_057089_R2	Sanger / Illumina 1.9	126	34174825	53	49	48.69770817833896	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_057089_R1	Sanger / Illumina 1.9	126	34174825	53	49	46.59888229688887	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_057015_R2	Sanger / Illumina 1.9	126	35838190	56	48	51.901414558048984	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	FAIL
PI_057099_R2	Sanger / Illumina 1.9	100	16730545	20	49	72.50780776248786	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_061533_R1	Sanger / Illumina 1.9	126	32633798	51	48	47.37069516425128	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_064022_R1	Sanger / Illumina 1.9	100	16336910	20	48	70.2080522222851	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_069421_R2	Sanger / Illumina 1.9	100	12218206	15	49	74.10081778019028	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_064022_R2	Sanger / Illumina 1.9	100	16336910	20	49	70.86251862479415	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_061533_R2	Sanger / Illumina 1.9	126	32633798	51	49	49.49358712905937	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_069421_R1	Sanger / Illumina 1.9	100	12218206	15	48	73.42961732546875	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_071075_R2	Sanger / Illumina 1.9	100	16052485	20	49	74.09208018260824	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_071075_R1	Sanger / Illumina 1.9	100	16052485	20	49	73.61782188472911	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_087844_R1	Sanger / Illumina 1.9	101	13082563	16	47	61.573256565366684	PASS	PASS	PASS	PASS	WARN	PASS	PASS	WARN	PASS	PASS	PASS
PI_087844_R2	Sanger / Illumina 1.9	101	13082563	16	48	62.701795111373535	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_094790_R1	Sanger / Illumina 1.9	101	14764355	18	47	63.92333390457097	PASS	PASS	PASS	PASS	WARN	PASS	PASS	WARN	PASS	PASS	PASS
PI_094790_R2	Sanger / Illumina 1.9	101	14764355	18	48	65.08030168978898	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_094875_R1	Sanger / Illumina 1.9	101	15887379	20	46	48.03226429970506	PASS	WARN	PASS	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS
PI_095167_R2	Sanger / Illumina 1.9	100	16302746	20	49	71.8802798017914	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_095167_R1	Sanger / Illumina 1.9	100	16302746	20	49	71.28393037082394	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_094875_R2	Sanger / Illumina 1.9	101	15887379	20	47	49.734845861078604	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_119925_R1	Sanger / Illumina 1.9	100	15989842	19	48	70.44348104050651	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_119925_R2	Sanger / Illumina 1.9	100	15989842	19	49	70.8218277168197	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_129482_R1	Sanger / Illumina 1.9	100	16289033	20	48	69.67684912561636	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_135758_R1	Sanger / Illumina 1.9	100	15875019	19	49	72.74577635818757	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_135758_R2	Sanger / Illumina 1.9	100	15875019	19	49	73.30219192992882	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_157884_R1	Sanger / Illumina 1.9	100	15026083	18	49	74.0106203811109	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_157884_R2	Sanger / Illumina 1.9	100	15026083	18	49	74.4165319174889	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_163409_R1	Sanger / Illumina 1.9	101	12126589	15	47	62.88918341401075	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_129482_R2	Sanger / Illumina 1.9	100	16289033	20	49	70.18768862034945	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_163409_R2	Sanger / Illumina 1.9	101	12126589	15	47	63.94806495392822	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_173518_R1	Sanger / Illumina 1.9	101	13313058	16	47	67.61519547430106	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_173518_R2	Sanger / Illumina 1.9	101	13313058	16	47	68.90561244273017	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_174431_R1	Sanger / Illumina 1.9	101	13200300	16	46	52.38244968388367	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_174431_R2	Sanger / Illumina 1.9	101	13200300	16	46	54.40437184780801	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_181102_R1	Sanger / Illumina 1.9	100	16376651	20	48	69.25465715154378	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_178609_R1	Sanger / Illumina 1.9	100	16260596	20	48	70.37578420785195	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_181102_R2	Sanger / Illumina 1.9	100	16376651	20	49	69.7673337085847	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_178609_R2	Sanger / Illumina 1.9	100	16260596	20	48	71.02936654524574	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_184884_R1	Sanger / Illumina 1.9	126	34538894	54	48	80.77362026773933	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	FAIL
PI_184884_R2	Sanger / Illumina 1.9	126	34538894	54	48	53.82341831238027	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	FAIL
PI_189764_R1	Sanger / Illumina 1.9	126	32989708	51	48	80.80790515257748	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	FAIL
PI_189764_R2	Sanger / Illumina 1.9	126	32989708	51	48	52.49386288811102	PASS	PASS	PASS	PASS	WARN	PASS	PASS	WARN	PASS	PASS	FAIL
PI_190200_R2	Sanger / Illumina 1.9	126	32709771	51	48	53.190634886104284	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	FAIL
PI_190200_R1	Sanger / Illumina 1.9	126	32709771	51	48	81.07923139503096	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	FAIL
PI_190203_R1	Sanger / Illumina 1.9	126	49593723	78	47	25.061784801614174	PASS	WARN	PASS	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_190203_R2	Sanger / Illumina 1.9	126	49593723	78	48	28.70997738927273	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_190711_R1	Sanger / Illumina 1.9	126	36808245	57	48	46.146276261253504	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_190711_R2	Sanger / Illumina 1.9	126	36808245	57	49	49.50199258245867	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_190790_R1	Sanger / Illumina 1.9	100	16008297	20	49	72.66291955053953	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_190790_R2	Sanger / Illumina 1.9	100	16008297	20	49	73.21169407224032	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_227449_R1	Sanger / Illumina 1.9	100	17611258	22	48	69.78415404272296	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_227449_R2	Sanger / Illumina 1.9	100	17611258	22	49	70.36990499253916	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_223883_R2	Sanger / Illumina 1.9	126	32900070	51	49	50.73984834108133	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	FAIL
PI_223883_R1	Sanger / Illumina 1.9	126	32900070	51	48	48.48689991719112	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_234846_R1	Sanger / Illumina 1.9	100	15008667	18	49	74.38294632018489	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_234846_R2	Sanger / Illumina 1.9	100	15008667	18	49	74.59981935528526	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_264251_R1	Sanger / Illumina 1.9	126	27278827	42	46	34.219701164594966	PASS	WARN	PASS	WARN	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_264251_R2	Sanger / Illumina 1.9	126	27278827	42	46	37.195529330134	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_268158_R1	Sanger / Illumina 1.9	101	13615235	17	47	65.33827993860643	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_268158_R2	Sanger / Illumina 1.9	101	13615235	17	47	66.5508932882158	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_268176_R1	Sanger / Illumina 1.9	101	15403434	19	46	47.59112311949145	PASS	WARN	PASS	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS
PI_268176_R2	Sanger / Illumina 1.9	101	15403434	19	47	49.51072755441614	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_270692_R1	Sanger / Illumina 1.9	100	15753898	19	48	70.94217647272973	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_270692_R2	Sanger / Illumina 1.9	100	15753898	19	49	71.48774905390276	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_274620_R1	Sanger / Illumina 1.9	100	15386992	19	49	73.6349156931805	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_274620_R2	Sanger / Illumina 1.9	100	15386992	19	49	74.19940307184162	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_282616_R1	Sanger / Illumina 1.9	100	16659104	20	49	70.35319523717327	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_282616_R2	Sanger / Illumina 1.9	100	16659104	20	49	70.6736623908987	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_283401_R1	Sanger / Illumina 1.9	100	15462878	19	48	71.269110660598	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_283401_R2	Sanger / Illumina 1.9	100	15462878	19	49	71.7079261864826	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_283416_R1	Sanger / Illumina 1.9	100	13151354	16	49	75.850125717367	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_283416_R2	Sanger / Illumina 1.9	100	13151354	16	49	76.28872872506022	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_283464_R1	Sanger / Illumina 1.9	101	16682381	21	47	58.41329015334551	PASS	PASS	PASS	PASS	WARN	PASS	PASS	WARN	PASS	PASS	PASS
PI_283464_R2	Sanger / Illumina 1.9	101	16682381	21	47	59.5663932769694	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_285118_R1	Sanger / Illumina 1.9	101	13598476	17	47	64.41160682076286	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_285118_R2	Sanger / Illumina 1.9	101	13598476	17	47	65.69997093544852	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_286388_R1	Sanger / Illumina 1.9	100	15327421	19	48	71.57868003845675	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_285636_R1	Sanger / Illumina 1.9	101	17041131	21	46	47.307787215737854	PASS	WARN	PASS	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS
PI_285636_R2	Sanger / Illumina 1.9	101	17041131	21	47	48.93253576037687	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_286388_R2	Sanger / Illumina 1.9	100	15327421	19	49	71.99827409322555	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_290165_R1	Sanger / Illumina 1.9	100	16087712	20	48	70.24917671799983	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_290165_R2	Sanger / Illumina 1.9	100	16087712	20	49	70.68347133730181	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_290193_R2	Sanger / Illumina 1.9	100	16507471	20	49	73.05282793483707	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_290193_R1	Sanger / Illumina 1.9	100	16507471	20	49	72.6369175459581	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_290259_R2	Sanger / Illumina 1.9	100	13935718	17	49	74.39713487647964	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_290259_R1	Sanger / Illumina 1.9	100	13935718	17	48	73.70096044700466	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_294743_R1	Sanger / Illumina 1.9	101	14981394	18	47	65.59604598090158	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_294743_R2	Sanger / Illumina 1.9	101	14981394	18	47	66.90770399317292	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_296460_R1	Sanger / Illumina 1.9	126	36186918	56	48	47.63474495682391	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_296460_R2	Sanger / Illumina 1.9	126	36186918	56	48	50.617875047570124	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	FAIL
PI_296472_R2	Sanger / Illumina 1.9	126	46855179	73	48	27.79932802313413	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_296472_R1	Sanger / Illumina 1.9	126	46855179	73	48	24.90301575530987	PASS	WARN	PASS	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_298708_R1	Sanger / Illumina 1.9	100	14919077	18	49	75.10030109314673	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_320217_R2	Sanger / Illumina 1.9	101	16364193	20	48	60.02690459753439	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_320217_R1	Sanger / Illumina 1.9	101	16364193	20	48	58.700550106436445	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_320227_R1	Sanger / Illumina 1.9	101	18983958	23	46	46.88415759543261	PASS	PASS	PASS	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS
PI_298708_R2	Sanger / Illumina 1.9	100	14919077	18	49	75.47834729572207	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_320227_R2	Sanger / Illumina 1.9	101	18983958	23	47	48.74247898490346	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_321823_R1	Sanger / Illumina 1.9	100	19693482	24	48	69.79122121554371	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_321823_R2	Sanger / Illumina 1.9	100	19693482	24	49	70.27779111765274	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_321854_R1	Sanger / Illumina 1.9	100	16484665	20	49	69.28274703597981	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_321854_R2	Sanger / Illumina 1.9	100	16484665	20	49	69.6530692112262	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_327680_R1	Sanger / Illumina 1.9	126	31689898	49	49	47.124414567831685	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_327680_R2	Sanger / Illumina 1.9	126	31689898	49	49	49.39266408712193	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_327716_R1	Sanger / Illumina 1.9	126	31429719	49	48	48.680221789698365	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	FAIL
PI_327716_R2	Sanger / Illumina 1.9	126	31429719	49	49	50.81978781737095	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	FAIL
PI_327859_R1	Sanger / Illumina 1.9	100	15200708	19	49	73.75311059599368	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_327859_R2	Sanger / Illumina 1.9	100	15200708	19	49	74.21164111594679	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_327969_R1	Sanger / Illumina 1.9	100	15989417	19	49	71.54256782755616	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_327969_R2	Sanger / Illumina 1.9	100	15989417	19	49	72.19091489325477	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_328015_R1	Sanger / Illumina 1.9	100	16544918	20	49	74.40263719722694	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_328015_R2	Sanger / Illumina 1.9	100	16544918	20	49	74.69445988603053	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_328052_R2	Sanger / Illumina 1.9	101	11443213	14	47	64.92704276258931	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_328052_R1	Sanger / Illumina 1.9	101	11443213	14	47	63.76857307166131	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_328155_R1	Sanger / Illumina 1.9	101	13810905	17	47	65.06711645040448	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_328155_R2	Sanger / Illumina 1.9	101	13810905	17	47	66.36488657365571	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_328336_R1	Sanger / Illumina 1.9	101	17389705	21	46	47.634672460429435	PASS	PASS	PASS	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS
PI_328336_R2	Sanger / Illumina 1.9	101	17389705	21	47	49.526676325567166	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_328485_R1	Sanger / Illumina 1.9	100	15766700	19	48	70.40388433775094	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_328577_R1	Sanger / Illumina 1.9	100	16443559	20	48	69.33450934609823	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_328577_R2	Sanger / Illumina 1.9	100	16443559	20	49	69.964241052338	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_328485_R2	Sanger / Illumina 1.9	100	15766700	19	48	71.17332069401398	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_328632_R1	Sanger / Illumina 1.9	100	14421119	18	49	73.1422764735325	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_328632_R2	Sanger / Illumina 1.9	100	14421119	18	49	73.91303902504501	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_328742_R1	Sanger / Illumina 1.9	100	16477433	20	49	71.01823050203656	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_328742_R2	Sanger / Illumina 1.9	100	16477433	20	49	71.85970655491417	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_328835_R1	Sanger / Illumina 1.9	100	15629362	19	49	74.64876034877308	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_328835_R2	Sanger / Illumina 1.9	100	15629362	19	49	75.21331914632312	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_329000_R1	Sanger / Illumina 1.9	126	27665597	43	46	34.86478450501176	PASS	WARN	PASS	WARN	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_329000_R2	Sanger / Illumina 1.9	126	27665597	43	46	38.02156560256728	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_330397_R1	Sanger / Illumina 1.9	101	13046068	16	47	67.54064035663986	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_330397_R2	Sanger / Illumina 1.9	101	13046068	16	47	68.78987779718244	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_342139_R1	Sanger / Illumina 1.9	101	19842936	25	47	45.51432394635734	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_342283_R1	Sanger / Illumina 1.9	100	16753101	20	48	71.41310159065775	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_342139_R2	Sanger / Illumina 1.9	101	19842936	25	47	47.5114796230482	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_342283_R2	Sanger / Illumina 1.9	100	16753101	20	49	72.21746170246425	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_342331_R1	Sanger / Illumina 1.9	100	12929036	16	48	72.04418228768598	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_342331_R2	Sanger / Illumina 1.9	100	12929036	16	49	72.9915961437952	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_344938_R1	Sanger / Illumina 1.9	100	14100546	17	49	74.7454891709445	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_344938_R2	Sanger / Illumina 1.9	100	14100546	17	49	75.32276159870914	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_346387_R1	Sanger / Illumina 1.9	101	12981941	16	47	63.7601663147684	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_346387_R2	Sanger / Illumina 1.9	101	12981941	16	47	64.81748120559853	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_347750_R2	Sanger / Illumina 1.9	100	13855182	17	49	76.88076101537285	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_347750_R1	Sanger / Illumina 1.9	100	13855182	17	49	76.39913163360913	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_349896_R2	Sanger / Illumina 1.9	101	11973456	15	48	63.77714383440687	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_349896_R1	Sanger / Illumina 1.9	101	11973456	15	47	62.70474796242026	PASS	PASS	PASS	PASS	WARN	PASS	PASS	WARN	PASS	PASS	PASS
PI_350713_R1	Sanger / Illumina 1.9	101	14252558	17	48	64.32924733965649	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	WARN	PASS	PASS	PASS
PI_350713_R2	Sanger / Illumina 1.9	101	14252558	17	48	65.6817930230168	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	WARN	WARN	PASS	PASS
PI_356719_R1	Sanger / Illumina 1.9	101	19348682	24	47	46.50744130131485	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_356719_R2	Sanger / Illumina 1.9	101	19348682	24	47	48.27768105050351	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS
PI_357314_R1	Sanger / Illumina 1.9	100	16772716	20	48	70.29657909528848	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_357314_R2	Sanger / Illumina 1.9	100	16772716	20	49	70.78338909732878	PASS	FAIL	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_361038_R1	Sanger / Illumina 1.9	100	16475766	20	48	70.03671630787085	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_361038_R2	Sanger / Illumina 1.9	100	16475766	20	49	70.51384188604875	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_361609_R2	Sanger / Illumina 1.9	100	17227319	21	49	72.34318113261597	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_361609_R1	Sanger / Illumina 1.9	100	17227319	21	49	71.64842809007168	PASS	WARN	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PI_362203_R1	Sanger / Illumina 1.9	100	16265217	20	49	70.91542424338574	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
